restaurant,cuisine_type,location,price_level,rating,review_count,Latitude,Longitude,url,image_url
Pleasure Room Cafe,"Malaysian,Asian","11, Lebuh Carnarvon,, George Town, Penang Island Malaysia",,5,3,5.4174679,100.3361091,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15851043-Reviews-Pleasure_Room_Cafe-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/16/4b/4d/75/pleasure-room-cafe.jpg
Hana Thai Kitchen,Asian,,,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d21210333-Reviews-Hana_Thai_Kitchen-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/21/84/34/da/caption.jpg
Cafe Ko Cha Bi,Asian,"110, Jalan Besar, Balik Pulau, Penang Island 11000 Malaysia",1,4,7,5.3400647,100.2039477,https://www.tripadvisor.com.my/Restaurant_Review-g3522354-d15638004-Reviews-Cafe_Ko_Cha_Bi-Balik_Pulau_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/4b/a6/83/tom-yam-and-otak-rolls.jpg
Bei tou squid snack,,,1,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d13316240-Reviews-Bei_tou_squid_snack-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1b/5c/15/63/went-there-for-set-lunch.jpg
Mama's Food,"Malaysian,Asian","No.55,Anson Road, George Town, Penang Island 10400 Malaysia",,5,2,5.4167657,100.3215141,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d23808641-Reviews-Mama_s_Food-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/21/af/41/e8/bapak-siakap.jpg
Winter Warmers Coffee and Tea House,"American,Cafe,European","Lot No. 3A-G-17, Straits Quay Jalan Seri Tanjung Pinang, Tanjung Tokong, Penang Island 10470 Malaysia",2,4,5,5.450422,100.307274,https://www.tripadvisor.com.my/Restaurant_Review-g2146250-d15612018-Reviews-Winter_Warmers_Coffee_and_Tea_House-Tanjung_Tokong_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/46/67/bf/photo5jpg.jpg
Gan En Wu Tang Shui,,,2,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15228244-Reviews-Gan_En_Wu_Tang_Shui-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/daodao/photo-s/16/88/4a/6e/caption.jpg
Savour Bakery,"Halal,Healthy","170-B1-20&21, Plaza Gurney, Penang Island 10250 Malaysia",,4.5,4,5.4380431,100.3100232,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d10751475-Reviews-Savour_Bakery-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/13/df/2a/2b/photo0jpg.jpg
Journey2Life,,"C-3-1 Lorong Bayan Indah 3, Bayan Lepas, Penang Island 11900 Malaysia",2,4.5,6,5.3375364,100.3071393,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d5431930-Reviews-Journey2Life-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/03/b1/9f/photo0jpg.jpg
Genting Farlim,Chinese,"26-A, Lintang Angsana, Bandar Baru Air Itam, Penang Island 11500 Malaysia",2,5,4,5.3882146,100.2828068,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d11800978-Reviews-Genting_Farlim-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/12/e1/bd/img-20190208-100100-222.jpg
Coffee Downstairs Penang,Cafe,"84, Lebuh China, George Town, Penang Island 10200 Malaysia",2,5,3,5.4183788,100.3390832,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15215372-Reviews-Coffee_Downstairs_Penang-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/15/17/86/03/cozy-environment.jpg
D'seafood Paradise,"Seafood,Asian,Malaysian","Jalan Teluk Tempoyak, Penang Island 11960 Malaysia",2,4,12,5.2760323,100.2866007,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d9610061-Reviews-D_seafood_Paradise-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/10/a9/5d/cb/d-seafood-paradise.jpg
Bao Teck Tea House,Chinese,"25, Lebuh Melayu, George Town, Penang Island 10100 Malaysia",,4.5,8,5.4132836,100.3352253,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d21254606-Reviews-Bao_Teck_Tea_House-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/25/2e/6f/7c/bao-teck-tea-house.jpg
Double Dragon,Chinese,"27B Gottlieb Road, George Town, Penang Island Malaysia",2,4.5,8,5.4307555,100.3000598,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d969491-Reviews-Double_Dragon-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-o/03/8d/34/66/double-dragon.jpg
Danish Briyani House Batu Ferringi,"Indian,Fast food,Barbecue","Batu Feringghi G 1 Eden Prade, Penang Island 11100 Malaysia",2,3.5,27,5.47124,100.246491,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d8809853-Reviews-Danish_Briyani_House_Batu_Ferringi-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/61/a6/91/we-ordered-the-naan-bread.jpg
Kiyomi Japanese Restaurant,Japanese,"Elite Avenue 1-01-09 Jalan Mayang Pasir 3, Bayan Lepas, Penang Island 11950 Malaysia",2,4,7,5.3232281,100.2827599,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d10422793-Reviews-Kiyomi_Japanese_Restaurant-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0d/b4/05/fc/photo3jpg.jpg
Kwong Sang House,Chinese,"36 Leith Street, Penang Island 10220 Malaysia",,4,14,5.4204186,100.3333008,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d2648899-Reviews-Kwong_Sang_House-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/03/51/c3/c2/kwong-sang-house.jpg
Chulia ????? Restaurant & Bar,Fusion,"352 Lebuh Chulia, George Town, Penang Island 10200 Malaysia",2,4.5,3,5.4189936,100.3351946,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d17784739-Reviews-Chulia_Restaurant_Bar-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1b/d7/57/9d/big-breakfast.jpg
Chef Nyonya Restaurant,"Asian,Malaysian","Jalan Tanjung Tokong A-G-8 The Vantage, Penang Island 11200 Malaysia",2,4,6,5.4561444,100.3079791,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d13952630-Reviews-Chef_Nyonya_Restaurant-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/15/1c/21/25/chef-nyonya-restaurant.jpg
Talk Talk Wine Bar & Lounge,"Bar,International,Thai","3 2-G-4 & 2-G-5 Bangunan Lip Sin Lorong Lebuh Pekaka Satu, George Town, Penang Island 11700 Malaysia",2,3.5,11,5.3488804,100.2956636,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7228458-Reviews-Talk_Talk_Wine_Bar_Lounge-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1c/d4/ea/15/decor.jpg
Double Good,"Chinese,Asian","Bukit Jambul, George Town, Penang Island Malaysia",2,3.5,23,5.3348787,100.2808954,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d911543-Reviews-Double_Good-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/67/7d/ef/img-20170528-122759-largejpg.jpg
Ben's Diner,Diner,"43g Persiaran Mahsuri 1/1, Bayan Lepas, Penang Island 11900 Malaysia",,4.5,4,5.3228403,100.2785537,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d7728813-Reviews-Ben_s_Diner-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/86/db/81/ben-s-diner.jpg
Bread King,,"79-G-59 Jalan Dato Keramat M Mall, Penang Times Square, George Town, Penang Island 10000 Malaysia",2,4,7,5.4125569,100.3247849,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12335512-Reviews-Bread_King-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1b/59/d6/c5/nice-spagetti.jpg
Lam Huat Chicken Rice,,,2,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d10841354-Reviews-Lam_Huat_Chicken_Rice-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/fb/7c/df/lam-huat-chicken-rice.jpg
Go Noodle House Penang,"Chinese,Asian","170 Persiaran Gurney 07-02/03 Gurney Plaza, George Town, Penang Island 10250 Malaysia",2,3.5,20,5.4380431,100.3100232,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12353358-Reviews-Go_Noodle_House_Penang-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5e/e1/76/photo0jpg.jpg
Viking Steakhouse,"Southwestern,Soups","546-D Jalan Tanjung Bungah Tanjong Tokong, Tanjung Bungah, Penang Island 11200 Malaysia",2,4,4,5.4623426,100.3056362,https://www.tripadvisor.com.my/Restaurant_Review-g1905494-d15603757-Reviews-Viking_Steakhouse-Tanjung_Bungah_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/2f/96/0f/img-20190120-wa0019-largejpg.jpg
Lorong Selamat Fried Oyster & Char Hor Fun,"Chinese,Asian,Malaysian","George Town, Penang Island Malaysia",1,3,57,5.4141307,100.3287506,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d918766-Reviews-Lorong_Selamat_Fried_Oyster_Char_Hor_Fun-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/7f/06/0f/great-char-kuay-teow.jpg
Raja's 25 Restaurant,,"25 Lorong Bangkok, George Town, Penang Island 10250 Malaysia",2,4,6,5.4319314,100.3128902,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d8787102-Reviews-Raja_s_25_Restaurant-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/09/b1/df/25/raja-s-25.jpg
Tong Lek 8,"Malaysian,Asian","156 Jalan Macalister, George Town, Penang Island 10400 Malaysia",,4,7,5.4164299,100.3240613,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d16787714-Reviews-Tong_Lek_8-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/05/e5/0e/tong-lek-8.jpg
Bake 'n' Take,Asian,,,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1159132-Reviews-Bake_n_Take-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/06/7a/8c/c6/the-pastries-to-die-for.jpg
Terrace Cafe,"Indian,International","72 Jalan Batu Ferringhi Holiday Inn Resort ,, Batu Ferringhi, Penang Island 11100 Malaysia",2,3.5,16,5.4750544,100.24941,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d5439396-Reviews-Terrace_Cafe-Batu_Ferringhi_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ae/3a/cf/terrace-cafe.jpg
Subway,Fast food,"47 & 49 Lebuh Leith, George Town, Penang Island 10200 Malaysia",2,3,29,5.4200071,100.3328969,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d10253347-Reviews-Subway-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1b/69/b3/a3/photo0jpg.jpg
Daseo Malaysia,,,2,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d20912478-Reviews-Daseo_Malaysia-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1b/57/21/34/korean-cheese-fried-chicken.jpg
Spasso Milano,"Italian,Pizza","Spasso Milano Jalan Seri Tanjung Pinang Lot 3C-G2, Block C, Ground floor, Straits Quay, Penang Island 10470 Malaysia",2,3.5,13,5.4580314,100.3133518,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d8332669-Reviews-Spasso_Milano-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/10/08/90/76/spasso-milano-alfresco.jpg
"Lot33, Prangin Mall Sub-Basement",,"Lot33, Prangin Mall Sub-Basement Jalan Dr. Lim Chwee Leong, Penang Island 11500 Malaysia",2,4,8,5.4141708,100.3313709,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d12031958-Reviews-Lot33_Prangin_Mall_Sub_Basement-Penang_Island_Penang.html,https://www.generationsforpeace.org/wp-content/uploads/2018/03/empty.jpg
Hong Kong Kim Gary Restaurant,Chinese,"3068, Jalan Todak Pusat Bandar UG - 16 Sunway Carnival Mall, Penang Island 13700 Malaysia",,4,6,5.3986416,100.3976623,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d5432155-Reviews-Hong_Kong_Kim_Gary_Restaurant-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/81/c0/6d/photo1jpg.jpg
Izakaya by Sango,"Japanese,Contemporary","161 Lebuh Noordin, George Town, Penang Island 10300 Malaysia",2,4.5,3,5.4129575,100.3292223,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15033550-Reviews-Izakaya_by_Sango-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/14/8f/b7/bf/img-20180903-wa0056-largejpg.jpg
Sushi King - Gurney Plaza,"Japanese,Sushi,Asian","Lot 170-02-58 Bulatan Gurney Persiaran Gurney, George Town, Penang Island 10250 Malaysia",2,3.5,31,5.4380431,100.3100232,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d6673817-Reviews-Sushi_King_Gurney_Plaza-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/07/17/f7/58/salmon-belly.jpg
Penang Best MK Coconut Shake,Cafe,"8, Lebuh Keng Kwee, George Town, Penang Island 10100 Malaysia",,4.5,3,5.4168955,100.3312174,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15196613-Reviews-Penang_Best_MK_Coconut_Shake-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/14/f9/c7/0e/first-day.jpg
Tong Sui Po,"Asian,Chinese","64 Seang Teik Road, George Town, Penang Island Malaysia",,5,5,5.4140178,100.3232262,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d17782760-Reviews-Tong_Sui_Po-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1c/30/be/12/photo2jpg.jpg
Vino Vino Bistro,Japanese,"Block H-10-1, Lorong Bayan Indah 2 Bay Avenue, Bayan Lepas, George Town, Penang Island Malaysia",2,3.5,12,5.3371813,100.3076669,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d3536803-Reviews-Vino_Vino_Bistro-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/12/fe/54/57/champagne-brunch.jpg
Khunthai Village Restaurant,"Thai,Malaysian,Asian","9 Mukim Pasig Balanda, Penang Island 11820 Malaysia",,4.5,3,5.3673161,100.2486493,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d13455893-Reviews-Khunthai_Village_Restaurant-Penang_Island_Penang.html,https://www.generationsforpeace.org/wp-content/uploads/2018/03/empty.jpg
Soba Yoshi Japanese Noodle Restaurant,"Asian,Japanese","303-01-16 Jalan Sultan Azlan Shah, Bayan Lepas, Penang Island 11900 Malaysia",,4,6,5.3316539,100.296875,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d6019467-Reviews-Soba_Yoshi_Japanese_Noodle_Restaurant-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/06/8f/e3/23/beef-soba-goood.jpg
Johnny Rockets,American,"Johnny Rockets Johnny Rockets 21 & 22 Persiaran Gurney 163d-1-20a, Penang Island 10250 Malaysia",2,3.5,20,5.4357359,100.311185,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d8623289-Reviews-Johnny_Rockets-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/13/99/3c/36/20180703-135858-largejpg.jpg
Plan B,,"100 Persiaran Bayan Indah Queensbay Mall, Ground Floor, Bayan Lepas, Penang Island 11900 Malaysia",2,3.5,25,5.3331774,100.3066084,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d7904878-Reviews-Plan_B-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/12/c8/25/d5/img-20180327-200439-largejpg.jpg
MGI Classic Kitchen,"Cafe,European,Asian","No 3 & 5 Lebuh Carnavon, George Town, Penang Island Malaysia",1,4.5,6,5.4176,100.3361705,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d4115623-Reviews-MGI_Classic_Kitchen-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-o/04/8e/66/4a/mgi-popcorn-chicken.jpg
Xii Chan,"Italian,American,Southwestern","22, Kampung Malabar, George Town, Penang Island 10200 Malaysia",1,5,5,5.4190317,100.3330481,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d21118054-Reviews-Xii_Chan-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1b/9d/c1/e8/shop-front.jpg
Kirin Sushi,,,1,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d20301333-Reviews-Kirin_Sushi-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1c/50/e1/96/photo6jpg.jpg
Karaikudi Restaurant,Indian,"1, Jalan Sungai Kelian Tanjung Tokong, Tanjung Bungah, Penang Island 11200 Malaysia",2,3.5,7,5.4645093,100.2927369,https://www.tripadvisor.com.my/Restaurant_Review-g1905494-d13110571-Reviews-Karaikudi_Restaurant-Tanjung_Bungah_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/24/6a/56/getlstd-property-photo.jpg
Shahnur Restaurant,"Middle Eastern,Pakistani,Indian","58 Jalan Batu Ferringhi, 11100, Penang, Batu Ferringhi, Penang Island 11100 Malaysia",,4,5,5.4706347,100.2455377,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d15557723-Reviews-Shahnur_Restaurant-Batu_Ferringhi_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/34/bc/shahnur-restaurant.jpg
Grand Vege Creative Restaurant,"Fusion,Diner,Japanese Fusion,Chinese","11-c Lorong Abu Siti,, George Town, Penang Island 10400 Malaysia",,4.5,3,5.4197683,100.3250043,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d23078443-Reviews-Grand_Vege_Creative_Restaurant-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1c/a2/9a/1e/photo0jpg.jpg
The Busy Monet (Restaurant & Lounge),"Bar,Cafe,Asian","363-2, Vantage Point, Jalan Perak Jelutong, Penang Island 11600 Malaysia",1,5,2,5.4015359,100.3148597,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d19241568-Reviews-The_Busy_Monet_Restaurant_Lounge-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/56/d7/23/with-its-comfortable.jpg
Roti bakar penang,Indian,"Penang Times Square, Penang Island Malaysia",,3.5,7,5.412176,100.3256387,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d4041341-Reviews-Roti_bakar_penang-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/09/a2/d5/69/20151129-110212-largejpg.jpg
The Skewery,"Chinese,Fast food","176, Jalan Hutton, George Town, Penang Island 10050 Malaysia",1,5,2,5.4223092,100.3265423,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d19736041-Reviews-The_Skewery-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1a/6f/46/12/photo0jpg.jpg
Hideout,"Asian,Fusion,Malaysian","170 Persiaran Gurney Opposite Daiso, Penang Island 10250 Malaysia",2,5,2,5.4297067,100.3202996,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d19595680-Reviews-Hideout-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1a/3c/e8/f2/chicken-chop-is-yummy.jpg
Kim Poh Roasted Chicken & Duck Rice,"Asian,Malaysian,Chinese","52A-1, Jalan Pisang Berangan,, Air Itam, Penang Island 11500 Malaysia",,4.5,3,5.3964127,100.2868419,https://www.tripadvisor.com.my/Restaurant_Review-g4327677-d16966635-Reviews-Kim_Poh_Roasted_Chicken_Duck_Rice-Air_Itam_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/12/a3/4f/20190327-194356-largejpg.jpg
Tasty Kitchen,Chinese,"598- GF-02 Jalan Tanjung Bungah, Tanjung Bungah, Penang Island Malaysia",,5,2,5.4634687,100.3015789,https://www.tripadvisor.com.my/Restaurant_Review-g1905494-d15829099-Reviews-Tasty_Kitchen-Tanjung_Bungah_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/ce/85/9c/tasty-kitchen.jpg
We Love Fine Wine Centre,Wine Bar,"106 Jalan Hutton, George Town, Penang Island 10500 Malaysia",2,5,3,5.4208506,100.3292974,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11696756-Reviews-We_Love_Fine_Wine_Centre-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0d/4c/39/a7/getlstd-property-photo.jpg
Dome Gurney Plaza,Malaysian,"Lot G-24 Block 170 Persiaran Gurney Plaza Gurney, George Town, Penang Island 10250 Malaysia",2,3.5,52,5.4380431,100.3100232,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1068557-Reviews-Dome_Gurney_Plaza-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/03/8a/f2/3f/dome.jpg
Siam Express,Thai,"Queen Bay Mall Basement, Bayan Lepas, Penang Island 11900 Malaysia",2,4,10,5.3331774,100.3066084,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d3627183-Reviews-Siam_Express-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/06/8f/fe/8c/assam-prawn-must-try.jpg
Han Sik Ga,,,2,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15145908-Reviews-Han_Sik_Ga-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/5a/6d/06/photo1jpg.jpg
Joo Leong Cafe,,"12, Jalan Sungai Tiram, Kampung Sungai Tiram, Bayan Lepas, Penang Island 11900 Malaysia",1,3.5,6,5.3023087,100.276554,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d17387971-Reviews-Joo_Leong_Cafe-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/19/d8/6e/0f/img-20191027-195732-largejpg.jpg
